upstream_file,upstream_symbol,function_mangled,function_demangled,call_count,mapping_status,gap_priority,waiver_types,rust_refs,workload_ids,notes
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA16_cEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [16]>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [16])",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA16_cNS1_7OnelineEEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [16], ROOT::Minuit2::MnPrint::Oneline>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [16], ROOT::Minuit2::MnPrint::Oneline const&)",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA16_cdEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [16], double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [16], double const&)",12,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA17_cA6_cA26_cjEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [17], char [6], char [26], unsigned int>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [17], char const (&) [6], char const (&) [26], unsigned int const&)",8,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA17_cdA3_cdS4_dS4_dEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [17], double, char [3], double, char [3], double, char [3], double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [17], double const&, char const (&) [3], double const&, char const (&) [3], double const&, char const (&) [3], double const&)",16,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA17_cdcS3_jA5_cNS0_8LAVectorEA8_cdcS3_jdEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [17], double, char, char [17], unsigned int, char [5], ROOT::Minuit2::LAVector, char [8], double, char, char [17], unsigned int, double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [17], double const&, char const&, char const (&) [17], unsigned int const&, char const (&) [5], ROOT::Minuit2::LAVector const&, char const (&) [8], double const&, char const&, char const (&) [17], unsigned int const&, double const&)",7,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA18_cdA4_cdS4_dA9_cdEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [18], double, char [4], double, char [4], double, char [9], double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [18], double const&, char const (&) [4], double const&, char const (&) [4], double const&, char const (&) [9], double const&)",16,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA18_cdA7_cNS0_8LAVectorES4_dEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [18], double, char [7], ROOT::Minuit2::LAVector, char [7], double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [18], double const&, char const (&) [7], ROOT::Minuit2::LAVector const&, char const (&) [7], double const&)",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA19_cA14_cNS0_8LAVectorEA13_cS5_A15_cNS0_11LASymMatrixEA8_cdEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [19], char [14], ROOT::Minuit2::LAVector, char [13], ROOT::Minuit2::LAVector, char [15], ROOT::Minuit2::LASymMatrix, char [8], double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [19], char const (&) [14], ROOT::Minuit2::LAVector const&, char const (&) [13], ROOT::Minuit2::LAVector const&, char const (&) [15], ROOT::Minuit2::LASymMatrix const&, char const (&) [8], double const&)",81,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA19_cNS0_8LAVectorEEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [19], ROOT::Minuit2::LAVector>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [19], ROOT::Minuit2::LAVector const&)",15,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA19_cdA2_cdEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [19], double, char [2], double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [19], double const&, char const (&) [2], double const&)",4,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA19_cdA6_cdEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [19], double, char [6], double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [19], double const&, char const (&) [6], double const&)",16,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA20_cNS0_11LASymMatrixEEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [20], ROOT::Minuit2::LASymMatrix>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [20], ROOT::Minuit2::LASymMatrix const&)",16,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA20_cNS1_7OnelineENS0_16MnUserParametersEEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [20], ROOT::Minuit2::MnPrint::Oneline, ROOT::Minuit2::MnUserParameters>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [20], ROOT::Minuit2::MnPrint::Oneline const&, ROOT::Minuit2::MnUserParameters const&)",16,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA20_ciA5_cdA6_cdEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [20], int, char [5], double, char [6], double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [20], int const&, char const (&) [5], double const&, char const (&) [6], double const&)",105,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA20_cjA7_cdEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [20], unsigned int, char [7], double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [20], unsigned int const&, char const (&) [7], double const&)",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA21_cjA22_cjjA11_cdA13_cdEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [21], unsigned int, char [22], unsigned int, unsigned int, char [11], double, char [13], double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [21], unsigned int const&, char const (&) [22], unsigned int const&, unsigned int const&, char const (&) [11], double const&, char const (&) [13], double const&)",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA21_cjA4_cdA7_cdEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [21], unsigned int, char [4], double, char [7], double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [21], unsigned int const&, char const (&) [4], double const&, char const (&) [7], double const&)",30,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA22_cA7_cjA4_cdS5_dA10_cdEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [22], char [7], unsigned int, char [4], double, char [4], double, char [10], double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [22], char const (&) [7], unsigned int const&, char const (&) [4], double const&, char const (&) [4], double const&, char const (&) [10], double const&)",27,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA22_cNS0_11LASymMatrixEEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [22], ROOT::Minuit2::LASymMatrix>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [22], ROOT::Minuit2::LASymMatrix const&)",16,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA22_cNS0_8LAVectorEA9_cdEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [22], ROOT::Minuit2::LAVector, char [9], double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [22], ROOT::Minuit2::LAVector const&, char const (&) [9], double const&)",5,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA22_cPKcA23_cS5_EEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [22], char const*, char [23], char const*>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [22], char const* const&, char const (&) [23], char const* const&)",8,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA22_cdEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [22], double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [22], double const&)",16,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA22_cddEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [22], double, double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [22], double const&, double const&)",2,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA23_cNS0_12MinimumStateEEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [23], ROOT::Minuit2::MinimumState>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [23], ROOT::Minuit2::MinimumState const&)",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA23_cNS0_8LAVectorEA12_cS4_A5_cS4_EEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [23], ROOT::Minuit2::LAVector, char [12], ROOT::Minuit2::LAVector, char [5], ROOT::Minuit2::LAVector>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [23], ROOT::Minuit2::LAVector const&, char const (&) [12], ROOT::Minuit2::LAVector const&, char const (&) [5], ROOT::Minuit2::LAVector const&)",2,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA23_cNS0_8LAVectorEEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [23], ROOT::Minuit2::LAVector>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [23], ROOT::Minuit2::LAVector const&)",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA24_cNS1_7OnelineENS0_16MnUserParametersEEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [24], ROOT::Minuit2::MnPrint::Oneline, ROOT::Minuit2::MnUserParameters>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [24], ROOT::Minuit2::MnPrint::Oneline const&, ROOT::Minuit2::MnUserParameters const&)",12,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA24_cdEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [24], double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [24], double const&)",6,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA24_ciNSt3__14pairIddEEA7_cdEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [24], int, std::__1::pair<double, double>, char [7], double>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [24], int const&, std::__1::pair<double, double> const&, char const (&) [7], double const&)",8,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA24_cjEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [24], unsigned int>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [24], unsigned int const&)",16,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Log,_ZN4ROOT7Minuit27MnPrint3LogIJA25_cNS1_7OnelineENS0_16MnUserParametersEEEEvNS1_9VerbosityEDpRKT_,"void ROOT::Minuit2::MnPrint::Log<char [25], ROOT::Minuit2::MnPrint::Oneline, ROOT::Minuit2::MnUserParameters>(ROOT::Minuit2::MnPrint::Verbosity, char const (&) [25], ROOT::Minuit2::MnPrint::Oneline const&, ROOT::Minuit2::MnUserParameters const&)",8,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
